run_id,run_name,lr,input_dim,batch_size,output_dim,dropout_prob,weight_decay,optimizer_name,num_hidden_layers,hidden_layer_width,Base Test Accuracy,Base Train Accuracy,Base Train Loss,Epoch,Epochs Taken,Final Overall Base Train Loss,Lost Patience,Overall Base Train Loss,Ran out of epochs,Reached Target,_runtime,_step,_timestamp,_wandb
6qk33fzy,opadam_hw512_nl4_lr0.003_bs128_dp0.2_wd0.0001,0.003,40,128,10,0.2,0.0001,adam,4,512,0.7770000100135803,0.9982500076293944,0.10615331679582596,85,85,0.009589235298335552,False,0.009589235298335552,False,True,82.25430274009705,2805,1740720956.9185815,{'runtime': 81}
leoudmi3,opadam_hw512_nl4_lr0.003_bs128_dp0.2_wd1e-05,0.003,40,128,10,0.2,1e-05,adam,4,512,0.7699999809265137,0.9980000257492064,0.1472984254360199,76,76,0.009225604124367235,False,0.009225604124367235,False,True,48.71420383453369,2508,1740720897.9054248,{'runtime': 48}
sj5yvs6x,opadam_hw512_nl4_lr0.003_bs128_dp0.2_wd0,0.003,40,128,10,0.2,0.0,adam,4,512,0.7730000019073486,0.9992499947547911,0.10140681266784668,72,72,0.007211235817521811,False,0.007211235817521811,False,True,35.93215036392212,2376,1740720863.8760393,{'runtime': 35}
15r6f4b7,oprmsprop_hw512_nl3_lr0.003_bs128_dp0.2_wd0.0001,0.003,40,128,10,0.2,0.0001,rmsprop,3,512,0.7549999952316284,0.999750018119812,0.038673460483551025,120,120,0.006666666828095913,False,0.006666666828095913,False,True,166.3643834590912,3960,1740720993.5835423,{'runtime': 165}
boyy2xz3,oprmsprop_hw512_nl3_lr0.003_bs128_dp0.2_wd1e-05,0.003,40,128,10,0.2,1e-05,rmsprop,3,512,0.7429999709129333,0.9990000128746032,0.07051847130060196,98,98,0.008513868786394596,False,0.008513868786394596,False,True,99.3559844493866,3234,1740720926.8125565,{'runtime': 98}
lewqkq3r,oprmsprop_hw512_nl3_lr0.003_bs128_dp0.2_wd0,0.003,40,128,10,0.2,0.0,rmsprop,3,512,0.7059999704360962,0.9857500195503236,0.05850183218717575,137,137,0.009882216341793535,False,0.009882216341793535,False,True,45.97240614891052,4521,1740720825.565813,{'runtime': 44}
hjdjim9m,opsgd_hw512_nl3_lr0.003_bs128_dp0.2_wd0.0001,0.003,40,128,10,0.2,0.0001,sgd,3,512,0.7279999852180481,1.0,0.1096428483724594,4077,4077,0.00999427493661642,False,0.00999427493661642,False,True,1399.0178425312042,134541,1740722167.9883676,{'runtime': 1398}
e22yx0m5,opsgd_hw512_nl3_lr0.003_bs128_dp0.2_wd1e-05,0.003,40,128,10,0.2,1e-05,sgd,3,512,0.7250000238418579,1.0,0.17738021910190582,3950,3950,0.009997419081628324,False,0.009997419081628324,False,True,920.3189771175385,130350,1740721673.319512,{'runtime': 920}
u4o1gz95,opsgd_hw512_nl3_lr0.003_bs128_dp0.2_wd0,0.003,40,128,10,0.2,0.0,sgd,3,512,0.7260000109672546,1.0,0.03268403559923172,3935,3935,0.009993784129619598,False,0.009993784129619598,False,True,840.3093423843384,129855,1740721588.0755734,{'runtime': 836}
bjw0wlks,opadam_hw512_nl3_lr0.003_bs128_dp0.2_wd0.0001,0.003,40,128,10,0.2,0.0001,adam,3,512,0.746999979019165,0.9992499947547911,0.09348784387111664,69,69,0.009522481821477411,False,0.009522481821477411,False,True,52.22127628326416,2277,1740720801.8903203,{'runtime': 50}
9lvi75i3,opadam_hw512_nl3_lr0.003_bs128_dp0.2_wd1e-05,0.003,40,128,10,0.2,1e-05,adam,3,512,0.7289999723434448,0.9977499842643738,0.31889989972114563,65,65,0.009938246570527554,False,0.009938246570527554,False,True,24.519530534744263,2145,1740720804.3982997,{'runtime': 24}
2h6yjdwz,opadam_hw512_nl3_lr0.003_bs128_dp0.2_wd0,0.003,40,128,10,0.2,0.0,adam,3,512,0.75,0.9982500076293944,0.052367597818374634,66,66,0.00984614249318838,False,0.00984614249318838,False,True,28.092735290527344,2178,1740720766.8486683,{'runtime': 27}
6v8qk3m6,oprmsprop_hw512_nl2_lr0.003_bs128_dp0.2_wd0.0001,0.003,40,128,10,0.2,0.0001,rmsprop,2,512,0.7229999899864197,0.9994999766349792,0.031046412885189056,75,75,0.009789807721972466,False,0.009789807721972466,False,True,109.96171641349792,2475,1740720833.1231863,{'runtime': 109}
hyjdpwyn,oprmsprop_hw512_nl2_lr0.003_bs128_dp0.2_wd1e-05,0.003,40,128,10,0.2,1e-05,rmsprop,2,512,0.7229999899864197,0.9990000128746032,0.010395421646535397,71,71,0.008471565321087837,False,0.008471565321087837,False,True,45.33055138587952,2343,1740720755.544665,{'runtime': 45}
ea3cyxob,oprmsprop_hw512_nl2_lr0.003_bs128_dp0.2_wd0,0.003,40,128,10,0.2,0.0,rmsprop,2,512,0.722000002861023,0.9987499713897704,0.05420681834220886,85,85,0.0097889993339777,False,0.0097889993339777,False,True,25.523117065429688,2805,1740720749.355967,{'runtime': 25}
s0krfkp9,opsgd_hw512_nl2_lr0.003_bs128_dp0.2_wd0.0001,0.003,40,128,10,0.2,0.0001,sgd,2,512,0.7129999995231628,1.0,0.1277819573879242,7841,7841,0.009992455132305622,False,0.009992455132305622,False,True,1554.2310938835144,258753,1740722248.479224,{'runtime': 1553}
4h6w4oe1,opsgd_hw512_nl2_lr0.003_bs128_dp0.2_wd1e-05,0.003,40,128,10,0.2,1e-05,sgd,2,512,0.7089999914169312,1.0,0.08952921628952026,7282,7282,0.00999756995588541,False,0.00999756995588541,False,True,1404.7971007823944,240306,1740722089.3226678,{'runtime': 1404}
q83ccmr8,opsgd_hw512_nl2_lr0.003_bs128_dp0.2_wd0,0.003,40,128,10,0.2,0.0,sgd,2,512,0.7080000042915344,1.0,0.05720068886876106,7229,7229,0.009984951466321943,False,0.009984951466321943,False,True,1431.055259227753,238557,1740722107.4647613,{'runtime': 1430}
tdwzlcef,opadam_hw512_nl2_lr0.003_bs128_dp0.2_wd0.0001,0.003,40,128,10,0.2,0.0001,adam,2,512,0.7229999899864197,0.9994999766349792,0.1146482527256012,61,61,0.009548177942633629,False,0.009548177942633629,False,True,17.502156496047974,2013,1740720680.8522425,{'runtime': 17}
fedsg7ru,opadam_hw512_nl2_lr0.003_bs128_dp0.2_wd1e-05,0.003,40,128,10,0.2,1e-05,adam,2,512,0.7179999947547913,0.9994999766349792,0.233771488070488,50,50,0.00989933591336012,False,0.00989933591336012,False,True,16.134302616119385,1650,1740720665.0276637,{'runtime': 15}
kawxrhsj,opadam_hw512_nl2_lr0.003_bs128_dp0.2_wd0,0.003,40,128,10,0.2,0.0,adam,2,512,0.7120000123977661,0.999750018119812,0.2432391494512558,55,55,0.008630857802927494,False,0.008630857802927494,False,True,22.46766662597656,1815,1740720667.3387127,{'runtime': 20}
wevpj2po,oprmsprop_hw2048_nl4_lr0.0003_bs128_dp0.1_wd0.0001,0.0003,40,128,10,0.1,0.0001,rmsprop,4,2048,0.7329999804496765,0.9990000128746032,0.012328969314694405,33,33,0.007387920748442411,False,0.007387920748442411,False,True,245.2659432888031,1089,1740720880.3631153,{'runtime': 244}
977woepj,oprmsprop_hw2048_nl4_lr0.0003_bs128_dp0.1_wd1e-05,0.0003,40,128,10,0.1,1e-05,rmsprop,4,2048,0.7289999723434448,0.9987499713897704,0.003973298240453005,39,39,0.007849832996726036,False,0.007849832996726036,False,True,128.61730432510376,1287,1740720749.3737242,{'runtime': 128}
g5t0hkfn,oprmsprop_hw2048_nl4_lr0.0003_bs128_dp0.1_wd0,0.0003,40,128,10,0.1,0.0,rmsprop,4,2048,0.7350000143051147,0.9987499713897704,0.026251956820487976,29,29,0.008211024105548859,False,0.008211024105548859,False,True,66.25051712989807,957,1740720706.388014,{'runtime': 65}
a7kmk84p,opsgd_hw2048_nl4_lr0.0003_bs128_dp0.1_wd0.0001,0.0003,40,128,10,0.1,0.0001,sgd,4,2048,0.656000018119812,1.0,0.04962845519185066,12980,12980,0.0099688321352005,False,0.0099688321352005,False,True,20180.01566696167,428340,1740740785.041745,{'runtime': 20179}
ykewh3jd,opsgd_hw2048_nl4_lr0.0003_bs128_dp0.1_wd1e-05,0.0003,40,128,10,0.1,1e-05,sgd,4,2048,0.656000018119812,1.0,0.0323672741651535,12814,12814,0.009977461770176888,False,0.009977461770176888,False,True,20593.566766262054,422862,1740741191.9905024,{'runtime': 20589}
p9iiqg7q,opsgd_hw2048_nl4_lr0.0003_bs128_dp0.1_wd0,0.0003,40,128,10,0.1,0.0,sgd,4,2048,0.656000018119812,1.0,0.04651286453008652,12788,12788,0.009991499595344068,False,0.009991499595344068,False,True,18868.395076990128,422004,1740739463.814465,{'runtime': 18867}
8xy306e2,opadam_hw2048_nl4_lr0.0003_bs128_dp0.1_wd1e-05,0.0003,40,128,10,0.1,1e-05,adam,4,2048,0.7289999723434448,0.9994999766349792,0.07826126366853714,33,33,0.004556464962661266,False,0.004556464962661266,False,True,86.31340336799622,1089,1740720672.5868185,{'runtime': 85}
gpgzvs11,opadam_hw2048_nl4_lr0.0003_bs128_dp0.1_wd0,0.0003,40,128,10,0.1,0.0,adam,4,2048,0.7210000157356262,0.9990000128746032,0.0024218170437961817,36,36,0.004761933349072933,False,0.004761933349072933,False,True,116.91750383377077,1188,1740720691.4667227,{'runtime': 116}
qi7psd5k,oprmsprop_hw2048_nl3_lr0.0003_bs128_dp0.1_wd0.0001,0.0003,40,128,10,0.1,0.0001,rmsprop,3,2048,0.7369999885559082,1.0,0.008786225691437721,32,32,0.006726245395839214,False,0.006726245395839214,False,True,130.17448043823242,1056,1740720690.5497644,{'runtime': 129}
cheta083,oprmsprop_hw2048_nl3_lr0.0003_bs128_dp0.1_wd1e-05,0.0003,40,128,10,0.1,1e-05,rmsprop,3,2048,0.7279999852180481,1.0,0.006378472317010164,26,26,0.006846668664366007,False,0.006846668664366007,False,True,49.42437744140625,858,1740720608.7346523,{'runtime': 49}
53g7adtw,oprmsprop_hw2048_nl3_lr0.0003_bs128_dp0.1_wd0,0.0003,40,128,10,0.1,0.0,rmsprop,3,2048,0.7260000109672546,1.0,0.004776840563863516,27,27,0.005403881426900625,False,0.005403881426900625,False,True,41.04875040054321,891,1740720598.0642965,{'runtime': 40}
tgln46lr,opsgd_hw2048_nl3_lr0.0003_bs128_dp0.1_wd0.0001,0.0003,40,128,10,0.1,0.0001,sgd,3,2048,0.6759999990463257,1.0,0.019366465508937836,17309,17309,0.009990769438445568,False,0.009990769438445568,False,True,23617.401163339615,571197,1740744158.0258484,{'runtime': 23616}
e8983ge1,opsgd_hw2048_nl3_lr0.0003_bs128_dp0.1_wd1e-05,0.0003,40,128,10,0.1,1e-05,sgd,3,2048,0.671999990940094,1.0,0.025779666379094124,16916,16916,0.009994713589549065,False,0.009994713589549065,False,True,19532.722246408463,558228,1740740057.7295444,{'runtime': 19532}
eu6ftcw8,opsgd_hw2048_nl3_lr0.0003_bs128_dp0.1_wd0,0.0003,40,128,10,0.1,0.0,sgd,3,2048,0.671999990940094,1.0,0.03123892843723297,16880,16880,0.009998281486332417,False,0.009998281486332417,False,True,21026.935106277462,557040,1740741546.5771763,{'runtime': 21026}
h5m0jxer,opadam_hw2048_nl3_lr0.0003_bs128_dp0.1_wd0.0001,0.0003,40,128,10,0.1,0.0001,adam,3,2048,0.7070000171661377,0.999750018119812,0.0053782700560987,26,26,0.009576586075127125,False,0.009576586075127125,False,True,58.01921343803406,858,1740720578.8082514,{'runtime': 57}
xnle895i,opadam_hw2048_nl3_lr0.0003_bs128_dp0.1_wd1e-05,0.0003,40,128,10,0.1,1e-05,adam,3,2048,0.7260000109672546,0.9994999766349792,0.008627733215689659,26,26,0.009825609624385834,False,0.009825609624385834,False,True,49.901752948760986,858,1740720554.684843,{'runtime': 49}
quf94rvg,opadam_hw2048_nl3_lr0.0003_bs128_dp0.1_wd0,0.0003,40,128,10,0.1,0.0,adam,3,2048,0.7089999914169312,1.0,0.02465544082224369,25,25,0.007165214978158474,False,0.007165214978158474,False,True,49.88348960876465,825,1740720519.692165,{'runtime': 49}
2qkorimg,oprmsprop_hw2048_nl2_lr0.0003_bs128_dp0.1_wd0.0001,0.0003,40,128,10,0.1,0.0001,rmsprop,2,2048,0.7049999833106995,1.0,0.008651500567793846,58,58,0.009193487465381622,False,0.009193487465381622,False,True,197.4730055332184,1914,1740720637.3458345,{'runtime': 197}
vaevlwb1,oprmsprop_hw2048_nl2_lr0.0003_bs128_dp0.1_wd1e-05,0.0003,40,128,10,0.1,1e-05,rmsprop,2,2048,0.6909999847412109,1.0,0.015922147780656815,50,50,0.009603655897080898,False,0.009603655897080898,False,True,50.92010855674744,1650,1740720489.4136004,{'runtime': 50}
q9goueyy,oprmsprop_hw2048_nl2_lr0.0003_bs128_dp0.1_wd0,0.0003,40,128,10,0.1,0.0,rmsprop,2,2048,0.6890000104904175,1.0,0.014818893745541573,50,50,0.009171432815492151,False,0.009171432815492151,False,True,45.904945850372314,1650,1740720483.3880348,{'runtime': 45}
qgnapxol,opsgd_hw2048_nl2_lr0.0003_bs128_dp0.1_wd0.0001,0.0003,40,128,10,0.1,0.0001,sgd,2,2048,0.6660000085830688,1.0,0.03562779724597931,36813,36813,0.009999485686421394,False,0.009999485686421394,False,True,25989.61992931366,1214829,1740746369.2165823,{'runtime': 25989}
xtz34xut,opsgd_hw2048_nl2_lr0.0003_bs128_dp0.1_wd1e-05,0.0003,40,128,10,0.1,1e-05,sgd,2,2048,0.6650000214576721,1.0,0.015485934913158417,34374,34374,0.009999244473874567,False,0.009999244473874567,False,True,27910.257952213287,1134342,1740748275.2491372,{'runtime': 27909}
an1corg1,opsgd_hw2048_nl2_lr0.0003_bs128_dp0.1_wd0,0.0003,40,128,10,0.1,0.0,sgd,2,2048,0.6639999747276306,1.0,0.04585406929254532,34143,34143,0.009999810717999935,False,0.009999810717999935,False,True,22456.160116672516,1126719,1740742793.1153808,{'runtime': 22455}
davrwt70,opadam_hw2048_nl2_lr0.0003_bs128_dp0.1_wd0.0001,0.0003,40,128,10,0.1,0.0001,adam,2,2048,0.6850000023841858,1.0,0.024013524875044823,62,62,0.0097285071387887,False,0.0097285071387887,False,True,73.62863993644714,2046,1740720404.503614,{'runtime': 73}
uness93u,opadam_hw2048_nl2_lr0.0003_bs128_dp0.1_wd0,0.0003,40,128,10,0.1,0.0,adam,2,2048,0.671999990940094,1.0,0.031103260815143585,52,52,0.009979641996324062,False,0.009979641996324062,False,True,57.74223184585571,1716,1740720377.7118928,{'runtime': 57}
6qb5uv88,opadam_hw2048_nl2_lr0.0003_bs128_dp0.1_wd1e-05,0.0003,40,128,10,0.1,1e-05,adam,2,2048,0.6909999847412109,1.0,0.02043393068015575,53,53,0.008554073050618172,False,0.008554073050618172,False,True,60.468995809555054,1749,1740720381.6256778,{'runtime': 60}
4lmuwzmi,oprmsprop_hw2048_nl4_lr0.001_bs128_dp0.1_wd0.0001,0.001,40,128,10,0.1,0.0001,rmsprop,4,2048,0.7670000195503235,0.9987499713897704,0.0126549880951643,55,55,0.0062551964074373245,False,0.0062551964074373245,False,True,1041.9336516857147,1815,1740721335.2019198,{'runtime': 1041}
1lztmgq1,oprmsprop_hw2048_nl4_lr0.001_bs128_dp0.1_wd1e-05,0.001,40,128,10,0.1,1e-05,rmsprop,4,2048,0.7590000033378601,0.9977499842643738,0.009751084260642529,62,62,0.00833512656390667,False,0.00833512656390667,False,True,481.84813261032104,2046,1740720770.3139086,{'runtime': 481}
n2qqde8c,oprmsprop_hw2048_nl4_lr0.001_bs128_dp0.1_wd0,0.001,40,128,10,0.1,0.0,rmsprop,4,2048,0.7739999890327454,0.9977499842643738,0.00400486821308732,40,40,0.007331856526434421,False,0.007331856526434421,False,True,84.34737205505371,1320,1740720357.562361,{'runtime': 84}
gf9unxbb,opsgd_hw2048_nl4_lr0.001_bs128_dp0.1_wd0.0001,0.001,40,128,10,0.1,0.0001,sgd,4,2048,0.6539999842643738,1.0,0.03724120929837227,3902,3902,0.009987332858145235,False,0.009987332858145235,False,True,6487.506692647934,128766,1740726796.6430116,{'runtime': 6487}
2hajguu6,opsgd_hw2048_nl4_lr0.001_bs128_dp0.1_wd1e-05,0.001,40,128,10,0.1,1e-05,sgd,4,2048,0.6579999923706055,1.0,0.027445891872048375,3857,3857,0.00999377015978098,False,0.00999377015978098,False,True,6405.0366406440735,127281,1740726655.1349566,{'runtime': 6404}
s4iip8yi,opsgd_hw2048_nl4_lr0.001_bs128_dp0.1_wd0,0.001,40,128,10,0.1,0.0,sgd,4,2048,0.6579999923706055,1.0,0.024658268317580223,3851,3851,0.009979169815778732,False,0.009979169815778732,False,True,5693.409291982651,127083,1740725936.649509,{'runtime': 5693}
2akr267m,opadam_hw2048_nl4_lr0.001_bs128_dp0.1_wd0.0001,0.001,40,128,10,0.1,0.0001,adam,4,2048,0.7549999952316284,0.9987499713897704,0.07735538482666016,39,39,0.007954745553433895,False,0.007954745553433895,False,True,116.98599171638487,1287,1740720347.5823567,{'runtime': 116}
13dl28fq,opadam_hw2048_nl4_lr0.001_bs128_dp0.1_wd1e-05,0.001,40,128,10,0.1,1e-05,adam,4,2048,0.781000018119812,0.9982500076293944,0.0004035307792946696,47,47,0.00698039447888732,False,0.00698039447888732,False,True,151.12884068489075,1551,1740720370.2335987,{'runtime': 150}
4sxffptz,opadam_hw2048_nl4_lr0.001_bs128_dp0.1_wd0,0.001,40,128,10,0.1,0.0,adam,4,2048,0.7490000128746033,1.0,0.0008312251302413642,52,52,0.0021379010286182165,False,0.0021379010286182165,False,True,187.47181344032288,1716,1740720381.3774436,{'runtime': 185}
b4cqsant,oprmsprop_hw2048_nl3_lr0.001_bs128_dp0.1_wd0.0001,0.001,40,128,10,0.1,0.0001,rmsprop,3,2048,0.718999981880188,0.9975000023841858,0.01982609741389751,47,47,0.009891915135085584,False,0.009891915135085584,False,True,576.3272054195404,1551,1740720766.1077664,{'runtime': 576}
zz6x10kg,oprmsprop_hw2048_nl3_lr0.001_bs128_dp0.1_wd1e-05,0.001,40,128,10,0.1,1e-05,rmsprop,3,2048,0.7390000224113464,0.9987499713897704,0.009708350524306296,37,37,0.006335916463285685,False,0.006335916463285685,False,True,88.77626538276672,1221,1740720272.0833004,{'runtime': 88}
sd5d63bd,oprmsprop_hw2048_nl3_lr0.001_bs128_dp0.1_wd0,0.001,40,128,10,0.1,0.0,rmsprop,3,2048,0.7329999804496765,0.9990000128746032,0.011168858967721462,31,31,0.009231015108525751,False,0.009231015108525751,False,True,50.97065114974976,1023,1740720229.2599332,{'runtime': 46}
2k1rqor6,opsgd_hw2048_nl3_lr0.001_bs128_dp0.1_wd0.0001,0.001,40,128,10,0.1,0.0001,sgd,3,2048,0.6759999990463257,1.0,0.03738211467862129,5190,5190,0.009989972226321696,False,0.009989972226321696,False,True,5757.767663478851,171270,1740725912.8902085,{'runtime': 5757}
pfxz1y5l,opsgd_hw2048_nl3_lr0.001_bs128_dp0.1_wd1e-05,0.001,40,128,10,0.1,1e-05,sgd,3,2048,0.675000011920929,1.0,0.0925283432006836,5079,5079,0.009962904267013071,False,0.009962904267013071,False,True,5915.222802877426,167607,1740726084.0368388,{'runtime': 5914}
4lnu6n4t,opsgd_hw2048_nl3_lr0.001_bs128_dp0.1_wd0,0.001,40,128,10,0.1,0.0,sgd,3,2048,0.675000011920929,1.0,0.02305249124765396,5064,5064,0.00998538639396429,False,0.00998538639396429,False,True,6536.016426324844,167112,1740726675.814495,{'runtime': 6535}
nxzr3brg,opadam_hw2048_nl3_lr0.001_bs128_dp0.1_wd0.0001,0.001,40,128,10,0.1,0.0001,adam,3,2048,0.7360000014305115,0.9982500076293944,0.0016505704261362553,37,37,0.008728704415261745,False,0.008728704415261745,False,True,71.2555341720581,1221,1740720201.6207645,{'runtime': 70}
lney4l5p,opadam_hw2048_nl3_lr0.001_bs128_dp0.1_wd1e-05,0.001,40,128,10,0.1,1e-05,adam,3,2048,0.7440000176429749,0.9972500205039978,0.007470000069588423,33,33,0.009471382945775986,False,0.009471382945775986,False,True,61.11533856391907,1089,1740720186.4355516,{'runtime': 60}
opvg6tr0,opadam_hw2048_nl3_lr0.001_bs128_dp0.1_wd0,0.001,40,128,10,0.1,0.0,adam,3,2048,0.7429999709129333,0.9982500076293944,0.006037680432200432,36,36,0.008006943389773369,False,0.008006943389773369,False,True,70.78502464294434,1188,1740720190.9890523,{'runtime': 70}
enn16trk,oprmsprop_hw2048_nl2_lr0.001_bs128_dp0.1_wd0.0001,0.001,40,128,10,0.1,0.0001,rmsprop,2,2048,0.7129999995231628,1.0,0.013772372156381609,50,50,0.009044830687344074,False,0.009044830687344074,False,True,501.2335124015808,1650,1740720621.8909044,{'runtime': 500}
c9b2qajs,oprmsprop_hw2048_nl2_lr0.001_bs128_dp0.1_wd1e-05,0.001,40,128,10,0.1,1e-05,rmsprop,2,2048,0.7059999704360962,1.0,0.008086583577096462,36,36,0.00680883601307869,False,0.00680883601307869,False,True,43.60521459579468,1188,1740720188.1219983,{'runtime': 43}
arav540z,oprmsprop_hw2048_nl2_lr0.001_bs128_dp0.1_wd0,0.001,40,128,10,0.1,0.0,rmsprop,2,2048,0.6930000185966492,0.999750018119812,0.02166053093969822,35,35,0.00972616858780384,False,0.00972616858780384,False,True,32.361790895462036,1155,1740720126.165486,{'runtime': 32}
a83u7fya,opsgd_hw2048_nl2_lr0.001_bs128_dp0.1_wd0.0001,0.001,40,128,10,0.1,0.0001,sgd,2,2048,0.6629999876022339,1.0,0.02313388884067535,11042,11042,0.009995712898671629,False,0.009995712898671629,False,True,8091.274118185043,364386,1740728151.40508,{'runtime': 8090}
9eiznvye,opsgd_hw2048_nl2_lr0.001_bs128_dp0.1_wd1e-05,0.001,40,128,10,0.1,1e-05,sgd,2,2048,0.6610000133514404,1.0,0.019451867789030075,10312,10312,0.00999885518103838,False,0.00999885518103838,False,True,8266.788158416748,340296,1740728314.8072903,{'runtime': 8266}
9jpruelk,opsgd_hw2048_nl2_lr0.001_bs128_dp0.1_wd0,0.001,40,128,10,0.1,0.0,sgd,2,2048,0.6610000133514404,1.0,0.021347839385271072,10242,10242,0.009996538981795313,False,0.009996538981795313,False,True,8013.8704714775085,337986,1740728050.4284935,{'runtime': 8013}
tl0i8qzc,opadam_hw2048_nl2_lr0.001_bs128_dp0.1_wd0.0001,0.001,40,128,10,0.1,0.0001,adam,2,2048,0.6980000138282776,1.0,0.03098086640238762,36,36,0.00949159637093544,False,0.00949159637093544,False,True,44.979806661605835,1188,1740720065.5373948,{'runtime': 44}
fcmncnhi,opadam_hw2048_nl2_lr0.001_bs128_dp0.1_wd1e-05,0.001,40,128,10,0.1,1e-05,adam,2,2048,0.6899999976158142,1.0,0.005680606234818697,32,32,0.006636765785515308,False,0.006636765785515308,False,True,33.96664237976074,1056,1740720038.347201,{'runtime': 33}
3we8ohnj,opadam_hw2048_nl2_lr0.001_bs128_dp0.1_wd0,0.001,40,128,10,0.1,0.0,adam,2,2048,0.6869999766349792,0.9994999766349792,0.02290678769350052,27,27,0.009160327725112438,False,0.009160327725112438,False,True,34.49507689476013,891,1740720032.761905,{'runtime': 30}
euyi0gao,oprmsprop_hw2048_nl4_lr0.003_bs128_dp0.1_wd0.0001,0.003,40,128,10,0.1,0.0001,rmsprop,4,2048,0.7440000176429749,0.9804999828338624,0.014928794465959072,208,208,0.007769576273858547,False,0.007769576273858547,False,True,3430.542154312134,6864,1740723418.8670294,{'runtime': 3430}
qn26ee1b,oprmsprop_hw2048_nl4_lr0.003_bs128_dp0.1_wd1e-05,0.003,40,128,10,0.1,1e-05,rmsprop,4,2048,0.753000020980835,0.9962499737739564,0.005364370532333851,144,144,0.008996773511171341,False,0.008996773511171341,False,True,1969.197045326233,4752,1740721980.6178184,{'runtime': 1964}
q3h5s02m,oprmsprop_hw2048_nl4_lr0.003_bs128_dp0.1_wd0,0.003,40,128,10,0.1,0.0,rmsprop,4,2048,0.7450000047683716,0.9952499866485596,0.03080042637884617,221,221,0.009444409981369972,False,0.009444409981369972,False,True,493.03230237960815,7293,1740720473.1865213,{'runtime': 492}
z4fd4v8x,opsgd_hw2048_nl4_lr0.003_bs128_dp0.1_wd0.0001,0.003,40,128,10,0.1,0.0001,sgd,4,2048,0.6620000004768372,1.0,0.04266469180583954,1315,1315,0.009907359257340431,False,0.009907359257340431,False,True,2162.513525724411,43395,1740722105.7259407,{'runtime': 2162}
suuyz5sz,opsgd_hw2048_nl4_lr0.003_bs128_dp0.1_wd1e-05,0.003,40,128,10,0.1,1e-05,sgd,4,2048,0.6639999747276306,1.0,0.055189210921525955,1302,1302,0.009890776127576828,False,0.009890776127576828,False,True,2327.2985548973083,42966,1740722250.854429,{'runtime': 2323}
7n0tiqiz,opsgd_hw2048_nl4_lr0.003_bs128_dp0.1_wd0,0.003,40,128,10,0.1,0.0,sgd,4,2048,0.6629999876022339,1.0,0.05406338348984718,1302,1302,0.00979667343199253,False,0.00979667343199253,False,True,2233.601601600647,42966,1740722157.5405786,{'runtime': 2232}
32xllxw4,opadam_hw2048_nl4_lr0.003_bs128_dp0.1_wd0.0001,0.003,40,128,10,0.1,0.0001,adam,4,2048,0.7409999966621399,0.9965000152587892,0.0191678237169981,171,171,0.008419536054134369,False,0.008419536054134369,False,True,2110.0927979946136,5643,1740722025.36067,{'runtime': 2109}
mub9osmj,opadam_hw2048_nl4_lr0.003_bs128_dp0.1_wd1e-05,0.003,40,128,10,0.1,1e-05,adam,4,2048,0.703000009059906,0.9955000281333924,0.07756933569908142,145,145,0.00986363273113966,False,0.00986363273113966,False,True,1287.2468466758728,4785,1740721186.1711135,{'runtime': 1286}
ddsme1uf,opadam_hw2048_nl4_lr0.003_bs128_dp0.1_wd0,0.003,40,128,10,0.1,0.0,adam,4,2048,0.7080000042915344,0.9929999709129332,0.04105421155691147,176,176,0.009896054863929749,False,0.009896054863929749,False,True,664.7415986061096,5808,1740720549.6043203,{'runtime': 664}
xsd20r7i,oprmsprop_hw2048_nl3_lr0.003_bs128_dp0.1_wd0.0001,0.003,40,128,10,0.1,0.0001,rmsprop,3,2048,0.734000027179718,0.9762499928474426,0.02079850248992443,132,132,0.008617683313786983,False,0.008617683313786983,False,True,1957.031813621521,4356,1740721845.4004023,{'runtime': 1956}
w9nqddne,oprmsprop_hw2048_nl3_lr0.003_bs128_dp0.1_wd1e-05,0.003,40,128,10,0.1,1e-05,rmsprop,3,2048,0.7080000042915344,0.9829999804496764,0.010506488382816316,131,131,0.00940057635307312,False,0.00940057635307312,False,True,1647.9481921195984,4323,1740721473.2592862,{'runtime': 1647}
882dmtlg,oprmsprop_hw2048_nl3_lr0.003_bs128_dp0.1_wd0,0.003,40,128,10,0.1,0.0,rmsprop,3,2048,0.7170000076293945,0.9977499842643738,0.005573500879108906,77,77,0.009259390644729136,False,0.009259390644729136,False,True,117.71773362159728,2541,1740719941.409659,{'runtime': 117}
61x85asr,opsgd_hw2048_nl3_lr0.003_bs128_dp0.1_wd0.0001,0.003,40,128,10,0.1,0.0001,sgd,3,2048,0.6759999990463257,1.0,0.06158912181854248,1739,1739,0.009934142231941223,False,0.009934142231941223,False,True,2108.2826733589172,57387,1740721960.9702284,{'runtime': 2107}
i25v7zv0,opsgd_hw2048_nl3_lr0.003_bs128_dp0.1_wd1e-05,0.003,40,128,10,0.1,1e-05,sgd,3,2048,0.6660000085830688,1.0,0.01998497173190117,1697,1697,0.009977215901017187,False,0.009977215901017187,False,True,1944.8440294265747,56001,1740721737.2921665,{'runtime': 1944}
y4dhzdav,opadam_hw2048_nl3_lr0.003_bs128_dp0.1_wd0.0001,0.003,40,128,10,0.1,0.0001,adam,3,2048,0.7210000157356262,0.9980000257492064,0.04918262362480163,92,92,0.009561296552419662,False,0.009561296552419662,False,True,744.336733341217,3036,1740720532.7801173,{'runtime': 740}
