run_id,run_name,lr,batch_size,dropout_prob,weight_decay,optimizer_name,num_hidden_layers,hidden_layer_width,Base Test Accuracy,Base Train Accuracy,Epochs Taken,Lost Patience,Overall Base Train Loss,Ran out of epochs,Reached Target
8z8mccxj,opsgd_hw512_nl4_lr0.001_bs128_dp0.1_wd0,0.001,128,0.1,0.0,sgd,4,512,0.6909999847412109,1.0,7349,False,0.009925116784870625,False,True
s4yho8p0,opadam_hw512_nl4_lr0.001_bs128_dp0.1_wd0.0001,0.001,128,0.1,0.0001,adam,4,512,0.734000027179718,0.9984999895095824,45,False,0.008966125547885895,False,True
x1ma3xo0,opadam_hw512_nl4_lr0.001_bs128_dp0.1_wd1e-05,0.001,128,0.1,1e-05,adam,4,512,0.7599999904632568,0.9990000128746032,39,False,0.0074654812924563885,False,True
up5tb8k6,opadam_hw512_nl4_lr0.001_bs128_dp0.1_wd0,0.001,128,0.1,0.0,adam,4,512,0.7360000014305115,0.9992499947547911,42,False,0.005955069325864315,False,True
sfuvfw3r,oprmsprop_hw512_nl3_lr0.001_bs128_dp0.1_wd0.0001,0.001,128,0.1,0.0001,rmsprop,3,512,0.7379999756813049,0.999750018119812,46,False,0.009605064056813715,False,True
p3840fxf,oprmsprop_hw512_nl3_lr0.001_bs128_dp0.1_wd1e-05,0.001,128,0.1,1e-05,rmsprop,3,512,0.7269999980926514,0.9994999766349792,53,False,0.004605210851877928,False,True
lgp5xxod,oprmsprop_hw512_nl3_lr0.001_bs128_dp0.1_wd0,0.001,128,0.1,0.0,rmsprop,3,512,0.7229999899864197,1.0,51,False,0.00543975131586194,False,True
04q65367,opsgd_hw512_nl3_lr0.001_bs128_dp0.1_wd0.0001,0.001,128,0.1,0.0001,sgd,3,512,0.6880000233650208,1.0,9936,False,0.00997868925333023,False,True
8yil6bfl,opsgd_hw512_nl3_lr0.001_bs128_dp0.1_wd1e-05,0.001,128,0.1,1e-05,sgd,3,512,0.6880000233650208,1.0,9637,False,0.00999765656888485,False,True
j90n4op4,opsgd_hw512_nl3_lr0.001_bs128_dp0.1_wd0,0.001,128,0.1,0.0,sgd,3,512,0.6850000023841858,1.0,9611,False,0.009987851604819298,False,True
gemgrams,opadam_hw512_nl3_lr0.001_bs128_dp0.1_wd0.0001,0.001,128,0.1,0.0001,adam,3,512,0.7179999947547913,0.9992499947547911,43,False,0.009650114923715591,False,True
gdg1kdkl,opadam_hw512_nl3_lr0.001_bs128_dp0.1_wd1e-05,0.001,128,0.1,1e-05,adam,3,512,0.7110000252723694,1.0,43,False,0.00882251001894474,False,True
jsgocvbj,opadam_hw512_nl3_lr0.001_bs128_dp0.1_wd0,0.001,128,0.1,0.0,adam,3,512,0.7179999947547913,0.999750018119812,40,False,0.009535250253975391,False,True
lawksxp8,oprmsprop_hw512_nl2_lr0.001_bs128_dp0.1_wd0.0001,0.001,128,0.1,0.0001,rmsprop,2,512,0.6959999799728394,0.9994999766349792,77,False,0.009889457374811172,False,True
lnl52zff,oprmsprop_hw512_nl2_lr0.001_bs128_dp0.1_wd1e-05,0.001,128,0.1,1e-05,rmsprop,2,512,0.7039999961853027,1.0,70,False,0.006222473923116922,False,True
cyutbiq8,oprmsprop_hw512_nl2_lr0.001_bs128_dp0.1_wd0,0.001,128,0.1,0.0,rmsprop,2,512,0.7020000219345093,1.0,67,False,0.008879787288606167,False,True
4mudgr2m,opsgd_hw512_nl2_lr0.001_bs128_dp0.1_wd0.0001,0.001,128,0.1,0.0001,sgd,2,512,0.6940000057220459,1.0,19472,False,0.0099993497133255,False,True
atcd32ck,opsgd_hw512_nl2_lr0.001_bs128_dp0.1_wd1e-05,0.001,128,0.1,1e-05,sgd,2,512,0.6970000267028809,1.0,18063,False,0.0099998377263546,False,True
v8gevmla,opsgd_hw512_nl2_lr0.001_bs128_dp0.1_wd0,0.001,128,0.1,0.0,sgd,2,512,0.6959999799728394,1.0,17925,False,0.009999687783420086,False,True
ki0263as,opadam_hw512_nl2_lr0.001_bs128_dp0.1_wd0.0001,0.001,128,0.1,0.0001,adam,2,512,0.6990000009536743,1.0,75,False,0.00973315630108118,False,True
dv0ncx2i,opadam_hw512_nl2_lr0.001_bs128_dp0.1_wd1e-05,0.001,128,0.1,1e-05,adam,2,512,0.6880000233650208,1.0,69,False,0.009066009894013405,False,True
2fdess6i,opadam_hw512_nl2_lr0.001_bs128_dp0.1_wd0,0.001,128,0.1,0.0,adam,2,512,0.6909999847412109,1.0,67,False,0.009822038002312183,False,True
vekemexe,oprmsprop_hw512_nl4_lr0.003_bs128_dp0.1_wd1e-05,0.003,128,0.1,1e-05,rmsprop,4,512,0.7269999980926514,0.9984999895095824,110,False,0.006104012951254845,False,True
jf4mip50,oprmsprop_hw512_nl4_lr0.003_bs128_dp0.1_wd0.0001,0.003,128,0.1,0.0001,rmsprop,4,512,0.7509999871253967,0.9917500019073486,119,False,0.009516808204352856,False,True
mu7yg7s1,oprmsprop_hw512_nl4_lr0.003_bs128_dp0.1_wd0,0.003,128,0.1,0.0,rmsprop,4,512,0.7570000290870667,0.9955000281333924,125,False,0.008784239180386066,False,True
uebxbzpt,opsgd_hw512_nl4_lr0.003_bs128_dp0.1_wd0.0001,0.003,128,0.1,0.0001,sgd,4,512,0.6859999895095825,1.0,2509,False,0.009913685731589794,False,True
4ha98bgk,opsgd_hw512_nl4_lr0.003_bs128_dp0.1_wd1e-05,0.003,128,0.1,1e-05,sgd,4,512,0.6909999847412109,1.0,2469,False,0.009998688474297523,False,True
b1hlr39t,opsgd_hw512_nl4_lr0.003_bs128_dp0.1_wd0,0.003,128,0.1,0.0,sgd,4,512,0.6890000104904175,1.0,2460,False,0.009970391169190409,False,True
sr289p4g,opadam_hw512_nl4_lr0.003_bs128_dp0.1_wd0.0001,0.003,128,0.1,0.0001,adam,4,512,0.7549999952316284,0.9980000257492064,84,False,0.009456469677388668,False,True
6te3x1kg,opadam_hw512_nl4_lr0.003_bs128_dp0.1_wd1e-05,0.003,128,0.1,1e-05,adam,4,512,0.7710000276565552,0.996749997138977,62,False,0.009303559549152853,False,True
dj0xg9g1,opadam_hw512_nl4_lr0.003_bs128_dp0.1_wd0,0.003,128,0.1,0.0,adam,4,512,0.7440000176429749,0.9977499842643738,64,False,0.008856186643242836,False,True
jkw4vsta,oprmsprop_hw512_nl3_lr0.003_bs128_dp0.1_wd0.0001,0.003,128,0.1,0.0001,rmsprop,3,512,0.7509999871253967,0.9982500076293944,82,False,0.009828470647335052,False,True
i733bmvm,oprmsprop_hw512_nl3_lr0.003_bs128_dp0.1_wd1e-05,0.003,128,0.1,1e-05,rmsprop,3,512,0.7549999952316284,0.9984999895095824,87,False,0.0071963355876505375,False,True
olfpi3mg,oprmsprop_hw512_nl3_lr0.003_bs128_dp0.1_wd0,0.003,128,0.1,0.0,rmsprop,3,512,0.7260000109672546,0.9992499947547911,96,False,0.008472570218145847,False,True
cixpj00p,opsgd_hw512_nl3_lr0.003_bs128_dp0.1_wd0.0001,0.003,128,0.1,0.0001,sgd,3,512,0.6880000233650208,1.0,3307,False,0.009991826489567757,False,True
ptq8fzlh,opsgd_hw512_nl3_lr0.003_bs128_dp0.1_wd1e-05,0.003,128,0.1,1e-05,sgd,3,512,0.6909999847412109,1.0,3216,False,0.009981068782508372,False,True
kjkzbhvf,opsgd_hw512_nl3_lr0.003_bs128_dp0.1_wd0,0.003,128,0.1,0.0,sgd,3,512,0.6899999976158142,1.0,3210,False,0.009976183995604517,False,True
2xtislg6,opadam_hw512_nl3_lr0.003_bs128_dp0.1_wd0.0001,0.003,128,0.1,0.0001,adam,3,512,0.7409999966621399,0.9977499842643738,60,False,0.009990911930799484,False,True
49rb58a0,opadam_hw512_nl3_lr0.003_bs128_dp0.1_wd1e-05,0.003,128,0.1,1e-05,adam,3,512,0.7250000238418579,0.9984999895095824,47,False,0.007743792608380318,False,True
o76zj9g2,opadam_hw512_nl3_lr0.003_bs128_dp0.1_wd0,0.003,128,0.1,0.0,adam,3,512,0.7200000286102295,0.9975000023841858,54,False,0.007426955737173557,False,True
cwqpf1i8,oprmsprop_hw512_nl2_lr0.003_bs128_dp0.1_wd0.0001,0.003,128,0.1,0.0001,rmsprop,2,512,0.7149999737739563,1.0,79,False,0.0066328332759439945,False,True
uj0e3328,oprmsprop_hw512_nl2_lr0.003_bs128_dp0.1_wd1e-05,0.003,128,0.1,1e-05,rmsprop,2,512,0.7110000252723694,0.9994999766349792,64,False,0.008381262421607971,False,True
45oym8iu,oprmsprop_hw512_nl2_lr0.003_bs128_dp0.1_wd0,0.003,128,0.1,0.0,rmsprop,2,512,0.6869999766349792,0.999750018119812,60,False,0.009170536883175371,False,True
4htvl22l,opsgd_hw512_nl2_lr0.003_bs128_dp0.1_wd0.0001,0.003,128,0.1,0.0001,sgd,2,512,0.6880000233650208,1.0,6495,False,0.009999199770390987,False,True
r6mubmpq,opsgd_hw512_nl2_lr0.003_bs128_dp0.1_wd1e-05,0.003,128,0.1,1e-05,sgd,2,512,0.6890000104904175,1.0,6028,False,0.009991593658924105,False,True
ffa6j7sf,opsgd_hw512_nl2_lr0.003_bs128_dp0.1_wd0,0.003,128,0.1,0.0,sgd,2,512,0.6909999847412109,1.0,5985,False,0.00999050959944725,False,True
me7fofet,opadam_hw512_nl2_lr0.003_bs128_dp0.1_wd0.0001,0.003,128,0.1,0.0001,adam,2,512,0.6959999799728394,0.9992499947547911,58,False,0.00887551624327898,False,True
it8aoqnc,opadam_hw512_nl2_lr0.003_bs128_dp0.1_wd1e-05,0.003,128,0.1,1e-05,adam,2,512,0.6959999799728394,0.9994999766349792,50,False,0.006780720315873623,False,True
58g47eph,opadam_hw512_nl2_lr0.003_bs128_dp0.1_wd0,0.003,128,0.1,0.0,adam,2,512,0.7009999752044678,0.9994999766349792,40,False,0.009545842185616491,False,True
ywxyr52e,oprmsprop_hw2048_nl4_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,rmsprop,4,2048,0.7329999804496765,0.9992499947547911,23,False,0.00925539992749691,False,True
1prmtl3s,oprmsprop_hw2048_nl4_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,rmsprop,4,2048,0.7310000061988831,1.0,21,False,0.00393261481076479,False,True
awuj5jwm,oprmsprop_hw2048_nl4_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,rmsprop,4,2048,0.7390000224113464,1.0,19,False,0.004539841786026955,False,True
5a5eu50r,opsgd_hw2048_nl4_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,sgd,4,2048,0.6200000047683716,1.0,11749,False,0.009999074973165987,False,True
7h0mq7d9,opsgd_hw2048_nl4_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,sgd,4,2048,0.6190000176429749,1.0,11591,False,0.009994693100452425,False,True
basv87dl,opsgd_hw2048_nl4_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,sgd,4,2048,0.6200000047683716,1.0,11573,False,0.009998075664043428,False,True
l22b0frx,opadam_hw2048_nl4_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,adam,4,2048,0.722000002861023,0.9987499713897704,22,False,0.008083667606115341,False,True
zf81yqlt,opadam_hw2048_nl4_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,adam,4,2048,0.734000027179718,0.996749997138977,28,False,0.00893575232475996,False,True
y0b4jd3h,oprmsprop_hw2048_nl3_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,rmsprop,3,2048,0.7229999899864197,1.0,26,False,0.00971359945833683,False,True
qutmhhoj,opadam_hw2048_nl4_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,adam,4,2048,0.7110000252723694,0.999750018119812,20,False,0.00488072307780385,False,True
mna86p66,oprmsprop_hw2048_nl3_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,rmsprop,3,2048,0.7229999899864197,1.0,23,False,0.007739679422229528,False,True
ncrpuejb,oprmsprop_hw2048_nl3_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,rmsprop,3,2048,0.7329999804496765,0.999750018119812,22,False,0.00999942235648632,False,True
2raetv4l,opsgd_hw2048_nl3_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,sgd,3,2048,0.6299999952316284,1.0,19229,False,0.00999885145574808,False,True
u4fo9e8h,opsgd_hw2048_nl3_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,sgd,3,2048,0.6320000290870667,1.0,18501,False,0.009999554604291916,False,True
pom19jxy,opsgd_hw2048_nl3_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,sgd,3,2048,0.6330000162124634,1.0,18429,False,0.009998711757361887,False,True
5ubhzusu,opadam_hw2048_nl3_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,adam,3,2048,0.7009999752044678,1.0,20,False,0.009171734564006329,False,True
68eusg9l,opadam_hw2048_nl3_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,adam,3,2048,0.7080000042915344,1.0,19,False,0.008670704439282417,False,True
m1g940ig,opadam_hw2048_nl3_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,adam,3,2048,0.7099999785423279,1.0,19,False,0.008490191772580147,False,True
tpbydtpu,oprmsprop_hw2048_nl2_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,rmsprop,2,2048,0.6959999799728394,1.0,57,False,0.009422355331480505,False,True
o76cyxad,oprmsprop_hw2048_nl2_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,rmsprop,2,2048,0.6790000200271606,1.0,47,False,0.008782928809523582,False,True
amus8svx,oprmsprop_hw2048_nl2_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,rmsprop,2,2048,0.6759999990463257,1.0,46,False,0.009487851522862911,False,True
886muzy3,opsgd_hw2048_nl2_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,sgd,2,2048,0.6320000290870667,1.0,45848,False,0.00999976508319378,False,True
i2xffey7,opsgd_hw2048_nl2_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,sgd,2,2048,0.6330000162124634,1.0,40603,False,0.00999976508319378,False,True
fog7iots,opsgd_hw2048_nl2_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,sgd,2,2048,0.6330000162124634,1.0,40143,False,0.009999903850257397,False,True
4t6tiriz,opadam_hw2048_nl2_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,adam,2,2048,0.6600000262260437,1.0,59,False,0.00975829642266035,False,True
bffxdk1m,opadam_hw2048_nl2_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,adam,2,2048,0.6690000295639038,1.0,47,False,0.009312222711741924,False,True
9ppqnl43,opadam_hw2048_nl2_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,adam,2,2048,0.6570000052452087,1.0,46,False,0.009621953591704369,False,True
a1z2916o,oprmsprop_hw2048_nl4_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,rmsprop,4,2048,0.746999979019165,1.0,38,False,0.0017564798472449183,False,True
k9uos9ek,oprmsprop_hw2048_nl4_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,rmsprop,4,2048,0.7369999885559082,0.9980000257492064,25,False,0.008058213628828526,False,True
hdbj6pt7,oprmsprop_hw2048_nl4_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,rmsprop,4,2048,0.7609999775886536,0.9994999766349792,24,False,0.004355353768914938,False,True
ehcn6icg,opsgd_hw2048_nl4_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,sgd,4,2048,0.6169999837875366,1.0,3529,False,0.009993660263717176,False,True
zffclmgs,opsgd_hw2048_nl4_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,sgd,4,2048,0.621999979019165,1.0,3479,False,0.00999254547059536,False,True
i1vew35h,opsgd_hw2048_nl4_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,sgd,4,2048,0.6200000047683716,1.0,3474,False,0.009992320090532305,False,True
2tl5guzl,opadam_hw2048_nl4_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,adam,4,2048,0.7440000176429749,0.9992499947547911,29,False,0.005274773575365543,False,True
k2xgqq8q,opadam_hw2048_nl4_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,adam,4,2048,0.7559999823570251,0.9994999766349792,36,False,0.00264784344471991,False,True
0n46f0yv,oprmsprop_hw2048_nl3_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,rmsprop,3,2048,0.7419999837875366,0.9994999766349792,23,False,0.0076269968412816525,False,True
7krsuebw,oprmsprop_hw2048_nl3_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,rmsprop,3,2048,0.7360000014305115,1.0,20,False,0.00622105598449707,False,True
5y44apqr,oprmsprop_hw2048_nl3_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,rmsprop,3,2048,0.7269999980926514,1.0,19,False,0.007433074992150068,False,True
kqaec5gq,opsgd_hw2048_nl3_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,sgd,3,2048,0.6320000290870667,1.0,5762,False,0.009998245164752008,False,True
p1rcuk1r,opsgd_hw2048_nl3_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,sgd,3,2048,0.6309999823570251,1.0,5546,False,0.009996584616601469,False,True
41nv6az0,opsgd_hw2048_nl3_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,sgd,3,2048,0.6309999823570251,1.0,5523,False,0.009998064488172533,False,True
reufnbxr,opadam_hw2048_nl3_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,adam,3,2048,0.7379999756813049,0.9982500076293944,24,False,0.009289195761084557,False,True
ms0n4oy9,opadam_hw2048_nl3_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,adam,3,2048,0.734000027179718,1.0,15,False,0.005559587385505438,False,True
lmo3iyau,opadam_hw2048_nl3_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,adam,3,2048,0.7200000286102295,0.9980000257492064,25,False,0.009555859491229056,False,True
xjr09x3z,oprmsprop_hw2048_nl2_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,rmsprop,2,2048,0.7099999785423279,1.0,39,False,0.008970389142632484,False,True
9iyob1ya,oprmsprop_hw2048_nl2_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,rmsprop,2,2048,0.7039999961853027,1.0,30,False,0.008587599731981754,False,True
nurs667t,oprmsprop_hw2048_nl2_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,rmsprop,2,2048,0.718999981880188,1.0,30,False,0.008168798871338367,False,True
rhgxg7j5,opsgd_hw2048_nl2_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,sgd,2,2048,0.6340000033378601,1.0,13747,False,0.009999147616326807,False,True
2f70y9b3,opsgd_hw2048_nl2_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,sgd,2,2048,0.6330000162124634,1.0,12173,False,0.009998886846005917,False,True
3dgcae3a,opsgd_hw2048_nl2_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,sgd,2,2048,0.6320000290870667,1.0,12036,False,0.009999002330005167,False,True
ht8vfru1,opadam_hw2048_nl2_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,adam,2,2048,0.7039999961853027,1.0,28,False,0.009694100357592106,False,True
i86nfq8b,opadam_hw2048_nl2_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,adam,2,2048,0.7009999752044678,1.0,20,False,0.00959261879324913,False,True
5xdzrlel,opadam_hw2048_nl2_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,adam,2,2048,0.6980000138282776,1.0,20,False,0.008997890166938305,False,True
rjtfyisd,oprmsprop_hw2048_nl4_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,rmsprop,4,2048,0.7440000176429749,0.9739999771118164,111,False,0.00998709350824356,False,True
cm4hc30e,oprmsprop_hw2048_nl4_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,rmsprop,4,2048,0.7070000171661377,0.9902499914169312,125,False,0.009678089991211891,False,True
8lqa232x,oprmsprop_hw2048_nl4_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,rmsprop,4,2048,0.7289999723434448,0.9984999895095824,90,False,0.005355527624487877,False,True
hp4mpfz5,opsgd_hw2048_nl4_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,sgd,4,2048,0.621999979019165,1.0,1182,False,0.00994369201362133,False,True
7wm4xyvk,opsgd_hw2048_nl4_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,sgd,4,2048,0.6209999918937683,1.0,1166,False,0.009952210821211338,False,True
n549pevx,opsgd_hw2048_nl4_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,sgd,4,2048,0.6200000047683716,1.0,1163,False,0.009964903816580772,False,True
770bdhc3,opadam_hw2048_nl4_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,adam,4,2048,0.7009999752044678,0.9872499704360962,115,False,0.007925249636173248,False,True
zracog4g,opadam_hw2048_nl4_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,adam,4,2048,0.7310000061988831,0.9857500195503236,125,False,0.007347948849201202,False,True
xtv8q7g9,opadam_hw2048_nl4_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,adam,4,2048,0.7239999771118164,0.9987499713897704,61,False,0.004908197093755007,False,True
lhqla29t,oprmsprop_hw2048_nl3_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,rmsprop,3,2048,0.753000020980835,0.9994999766349792,31,False,0.006636946927756071,False,True
qnhzajry,oprmsprop_hw2048_nl3_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,rmsprop,3,2048,0.722000002861023,0.9984999895095824,46,False,0.008070914074778557,False,True
rxjyyq65,oprmsprop_hw2048_nl3_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,rmsprop,3,2048,0.7369999885559082,1.0,25,False,0.0048798928037285805,False,True
stl017dl,opsgd_hw2048_nl3_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,sgd,3,2048,0.6299999952316284,1.0,1920,False,0.009990275837481022,False,True
j0jt7h88,opsgd_hw2048_nl3_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,sgd,3,2048,0.6290000081062317,1.0,1847,False,0.00999684166163206,False,True
cvhkc6ev,opsgd_hw2048_nl3_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,sgd,3,2048,0.6340000033378601,1.0,1840,False,0.009989866986870766,False,True
phx7z1rd,opadam_hw2048_nl3_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,adam,3,2048,0.7289999723434448,0.9977499842643738,36,False,0.009231086820363998,False,True
m0674g8w,opadam_hw2048_nl3_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,adam,3,2048,0.7070000171661377,0.9994999766349792,43,False,0.0036560457665473223,False,True
vbd1aku5,opadam_hw2048_nl3_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,adam,3,2048,0.7070000171661377,0.9990000128746032,41,False,0.0072030299343168736,False,True
nh74v2zr,oprmsprop_hw2048_nl2_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,rmsprop,2,2048,0.7089999914169312,1.0,29,False,0.009640648029744623,False,True
79am1ifu,oprmsprop_hw2048_nl2_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,rmsprop,2,2048,0.7049999833106995,1.0,22,False,0.008388870395720005,False,True
40d20965,oprmsprop_hw2048_nl2_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,rmsprop,2,2048,0.703000009059906,0.999750018119812,22,False,0.008845072239637375,False,True
qqvov6z4,opsgd_hw2048_nl2_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,sgd,2,2048,0.6290000081062317,1.0,4578,False,0.009997171349823477,False,True
dkx798dh,opsgd_hw2048_nl2_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,sgd,2,2048,0.6299999952316284,1.0,4054,False,0.009999020025134088,False,True
4mu1c1qi,opsgd_hw2048_nl2_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,sgd,2,2048,0.6290000081062317,1.0,4009,False,0.009995986707508564,False,True
lu4om8e5,opadam_hw2048_nl2_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,adam,2,2048,0.7110000252723694,0.9990000128746032,27,False,0.008886403404176235,False,True
q970c3d9,opadam_hw2048_nl2_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,adam,2,2048,0.7059999704360962,1.0,18,False,0.007208336610347032,False,True
mqjmlzep,opadam_hw2048_nl2_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,adam,2,2048,0.7070000171661377,0.9987499713897704,30,False,0.009198764339089394,False,True
kb1a9nlz,oprmsprop_hw1024_nl4_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,rmsprop,4,1024,0.7179999947547913,1.0,25,False,0.007420954294502735,False,True
zzepecjg,oprmsprop_hw1024_nl4_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,rmsprop,4,1024,0.7179999947547913,1.0,25,False,0.0063864076510071754,False,True
7uqp1ll5,oprmsprop_hw1024_nl4_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,rmsprop,4,1024,0.7400000095367432,1.0,25,False,0.00644092308357358,False,True
bbyv46fz,opsgd_hw1024_nl4_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,sgd,4,1024,0.597000002861023,1.0,14417,False,0.00999805424362421,False,True
ypp9k9j9,opsgd_hw1024_nl4_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,sgd,4,1024,0.5979999899864197,1.0,14208,False,0.009997027926146984,False,True
4lq936i3,opsgd_hw1024_nl4_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,sgd,4,1024,0.5950000286102295,1.0,14183,False,0.009997145272791386,False,True
rudt94xu,opadam_hw1024_nl4_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,adam,4,1024,0.6990000009536743,1.0,28,False,0.005625057499855757,False,True
yrdeavt8,opadam_hw1024_nl4_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,adam,4,1024,0.6899999976158142,1.0,26,False,0.0053904433734714985,False,True
8da1q2qo,opadam_hw1024_nl4_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,adam,4,1024,0.7039999961853027,1.0,24,False,0.009211008436977863,False,True
hrrxj0od,oprmsprop_hw1024_nl3_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,rmsprop,3,1024,0.718999981880188,1.0,37,False,0.008484958671033382,False,True
s63v376b,oprmsprop_hw1024_nl3_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,rmsprop,3,1024,0.722000002861023,1.0,31,False,0.008823661133646965,False,True
